ID;conc1_s1;conceito1;conc2_s1;conceito2;conc3_s1;conceito3;conc4_s1;conceito4;conc5_s1;conceito5;conc6_s1;conceito6;l1;l2;l3;l4;l5;l6;l7;l8;l9;l10;l11;l12;l13;l14;l15;l16;l17;nivel_conh_EC;regiao_geografica;estado_resid;genero_1M;grad_area;espec_area;se_mestre_contabeis_1s;mestrado_area;se_doutor_cont_1s;doutor_area;Mest_antes2007_1s;mestr_tempo_concl;Dout_antes2007_1s;doutor_tempo_concl;docenciaantes2007_1s;docencia_tempo;cod_cursoatual_ies;ies_leciona_atual;Organ_acad_atual;cat_adm_atual;area_societaria;area_custos;area_gerencial;area_publica;area_teoria;area_etica;area_auditoria;area_pericia;area_tributaria;area_outra;mercado_atual;tempo_mercado;for_pedag;forped_Mapos2015;formped_Dapos2015;forped_curtapos2015;forped_longapos2015;certificac_atual;certif_crcatual;certif_outratual;regime_atual;public_atual;perc_aprovCFC;prec_reprovCFC;cod_curso2012ies;ies_leciona2012;Organ_acad2012;cat_adm2012;UF_ies2012;area12_eradocente;area12_societaria;area12_custos;area12_gerencial;area12_publica;area12_teoria;area12_etica;area12_auditoria;area12_pericia;area12_tributaria;area12_outra;mercado_2012;for_pedag;forped_Mate2015;formped_Dantes2015;forped_curtate2015;forped_longate2015;certificac_2012;certif_crc2012;certif_outra2012;regime_2012;public_2012;nota_brutaIDD;nota_brutaODP;nota_brutaIIE;nota_brutaOAF;nota_brutaMest;nota_bruta_Dout;nota_bruta_regime;nota_bruta_FG;nota_bruta_CE;Notaenade_societaria;Notaenade_custos;Notaenade_gerencial;Notaenade_publica;Notaenade_teoria;Notaenade_etica;Notaenade_auditoria;Notaenade_pericia;nota_bruta_geral;enade_cont;cpc_continuo;num_docentesenade;cpc_faixa;enade_faixa;inscritosCFC;presentesCFC;aprovadosCFC;reprovaosCFC;ausentesCFC
269;1;9;1;7;0;3;1;5;0;3;1;9;7;9;10;7;7;7;10;2;7;7;10;9;7;10;5;7;10;8;2;16;1;1;5;0;4;0;4;1;15;0;8;1;17;14539;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;79,06976744;20,93023256;14539;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;1;1;16;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0,735013008;4,990974903;4,836363792;4,417460442;0,736842105;0,368421053;1;59,39285714;49,14285714;2,642857143;7,285714286;9,714285714;7,285714286;7,339285714;4,553571429;4,544642857;5,767857143;51,71785714;3,863310575;3,175295227;19;4;4;46;43;34;9;3
877;1;6,5;1;8;1;7;1;8;1;7;1;7,5;5;8,4;9;9;7;6;8;8;9;6;9;8;8;7,5;9;9;8;7;2;16;0;1;1;1;1;0;5;0;5;;;0;9;14539;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;1;1;1;0;0;0;1;1;1;0;0;0;1;14;1;0;1;0;0;1;1;0;1;1;79,06976744;20,93023256;5000558;FACULDADE MATER DEI;3;3;16;1;1;0;0;0;1;1;1;0;0;0;4;1;0;0;0;0;1;1;0;3;3;-0,671703875;5,170226097;5,150994301;4,896577358;0,5;0,055555556;1;50,89354839;36,50967742;1,967741935;3,427419355;7,403225806;6,443548387;7,072580645;4,387096774;2,096774194;3,701612903;40,11290323;2,106149197;2,300057875;18;3;3;46;43;34;9;3
140;1;7;1;8;1;7;1;7;1;7;1;7;7;6;7;8;7;8;10;8;8;8;10;9;8;10;8;8;8;8;2;16;0;1;1;1;1;0;5;0;-2;;;0;1;14539;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;1;1;1;0;1;0;1;0;0;0;0;0;2;4;1;0;0;0;0;1;1;0;3;0;79,06976744;20,93023256;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;46;43;34;9;3
647;1;8;1;10;1;9;1;8;1;7;1;7;7;8;9;9;6;5;8;5;10;8;8;7;10;7;5;6;8;7;2;16;1;1;2;1;1;0;4;1;17;0;2;1;23;14702;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;0;0;0;0;1;0;0;1;0;0;4;15;1;0;0;0;0;1;1;0;1;1;71,69811321;28,30188679;14702;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;16;1;0;0;1;0;1;0;0;0;0;0;4;1;1;0;0;0;1;1;0;1;1;2,370256424;4,89738369;4,668967247;4,156084538;0,736842105;0,368421053;1;65,76538462;52,86538462;4,277777778;7,555555556;8,972222222;7,712962963;7,425925926;5,037037037;4,092592593;5,824074074;56,1;4,548877716;3,527564063;19;4;5;56;53;38;15;3
910;0;0;1;10;1;10;1;9;1;9;1;9;10;0;9;9;8;9;10;3;1;10;10;;10;10;1;9;5;5;2;16;0;1;1;0;3;0;5;0;1;;;0;6;14702;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;1;0;0;0;0;0;0;0;1;0;1;10;0;0;0;0;0;1;1;0;3;0;71,69811321;28,30188679;14702;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;16;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;3;0;2,370256424;4,89738369;4,668967247;4,156084538;0,736842105;0,368421053;1;65,76538462;52,86538462;4,277777778;7,555555556;8,972222222;7,712962963;7,425925926;5,037037037;4,092592593;5,824074074;56,1;4,548877716;3,527564063;19;4;5;56;53;38;15;3
200;0;1;1;8;1;9;1;7;1;9;1;8;2;10;9;9;8;10;10;8;9;9;9;5;8;10;9;8;8;8;2;16;0;1;1;1;1;0;5;0;1;;;0;2;14702;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;1;1;0;1;0;0;0;1;0;0;6;3;1;1;0;0;0;1;1;0;3;1;71,69811321;28,30188679;;;;;;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;56;53;38;15;3
729;1;9;1;9;1;9;1;8;1;7;1;7;5;9;7;7;7;7;9;8;7;9;8;8;7;9;8;7;7;9;2;16;0;1;1;1;1;1;1;1;12;0;8;1;18;14710;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;1;1;0;0;0;0;0;0;0;0;1;14;1;0;0;0;0;1;1;0;1;1;64,19753086;35,80246914;14710;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;16;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;2;0,527989507;5,082602978;5,077921867;4,393651009;0,888888889;0,277777778;1;55,95365854;47,3195122;1,670731707;8,5;8,81097561;6,219512195;8,359756098;4,25;3,585365854;5,908536585;49,49512195;3,513722897;3,086100894;18;4;4;82;81;52;29;1
525;1;8;1;9;1;8;1;7;1;8;1;8;7;8;8;5;5;3;10;9;5;10;5;;10;10;;8;8;7;2;16;0;1;2;0;4;0;5;0;2;;;0;7;14718;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;0;1;1;0;0;0;0;0;0;0;1;5;1;0;0;0;0;1;1;0;1;3;55,93220339;44,06779661;14718;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;1;2;16;1;0;1;1;0;0;0;0;0;0;0;2;1;0;0;0;1;1;1;0;1;0;2,876345634;4,820574284;4,372514725;4,076190472;0,5;0,0625;1;50,91666667;47,07777778;2,277777778;6,375;9,208333333;6,375;9,902777778;4,958333333;3,930555556;4,013888889;48,04444444;3,268651962;2,939030856;16;3;4;67;59;33;26;8
110;1;5;1;7;1;7;1;9;1;7;1;5;7;8;8;9;10;10;9;10;10;10;5;7;10;10;10;8;7;8;1;8;1;1;4;0;5;0;5;1;15;;;1;26;15325;UNIVERSIDADE VILA VELHA;1;3;1;0;1;1;0;0;1;1;0;0;4;30;1;0;0;0;0;1;1;0;1;0;48,71794872;51,28205128;15325;UNIVERSIDADE VILA VELHA;1;3;8;1;0;0;0;0;0;0;1;1;0;1;4;1;1;0;0;1;1;1;0;1;0;2,218653917;5,33626461;5,474431992;4,741369247;0,75;0,083333333;0,333333333;52,71578947;47,52894737;2,532894737;7,493421053;9,282894737;6,934210526;6,901315789;4,921052632;4,203947368;5,256578947;48,83684211;3,396283388;2,918878349;12;3;4;127;117;57;60;10
690;1;7;1;10;1;10;1;8;1;7;1;10;9;10;9;8;8;9;9;9;9;10;9;8;9;9;6;9;9;7;4;5;1;1;2;1;1;0;5;1;18;;;1;23;15405;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;1;2;0;1;0;1;0;0;0;0;0;0;6;23;1;0;0;1;0;0;0;0;2;0;59,72222222;40,27777778;15405;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;1;2;5;1;0;1;0;1;0;0;0;0;0;0;6;1;1;0;1;0;0;0;0;2;3;-2,500198841;4,108713627;3,628456354;3,87296772;0,762711864;0,13559322;1;52,54479167;35,43333333;2,122395833;5,002604167;6,90625;5,3125;6,4765625;3,364583333;2,1640625;4,072916667;39,725;2,059482574;1,852349959;59;2;3;79;72;43;29;7
565;1;5;1;8;1;9;1;6;1;5;1;7;8;9;9;10;9;8;9;8;9;9;9;7;9;9;9;10;9;8;4;5;0;4;5;0;4;1;1;1;16;0;2;1;17;15405;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;1;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;1;59,72222222;40,27777778;15405;UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;1;2;5;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;2;2;-2,500198841;4,108713627;3,628456354;3,87296772;0,762711864;0,13559322;1;52,54479167;35,43333333;2,122395833;5,002604167;6,90625;5,3125;6,4765625;3,364583333;2,1640625;4,072916667;39,725;2,059482574;1,852349959;59;2;3;79;72;43;29;7
930;0;0;1;10;1;10;1;6;1;7;1;10;10;10;10;10;5;10;10;10;10;10;10;7;10;10;0;10;10;9;4;17;1;1;4;0;4;0;5;1;15;;;1;17;15773;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;3;2;0;1;1;0;0;0;0;0;0;0;4;25;0;0;0;0;0;1;1;0;2;0;51,58730159;48,41269841;15773;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;3;2;17;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;1;1;0;2;1;-0,022426285;5,237195015;4,831689358;4,646609306;0,314285714;0,057142857;1;50,77238095;38,92761905;2,016666667;5,302380952;7,933333333;5,90952381;6,645238095;3,723809524;3,092857143;4,29047619;41,9;2,366639853;2,356149224;35;3;3;140;126;65;61;14
248;0;1;1;9;1;10;0;1;0;1;1;7;10;10;10;10;10;10;10;10;10;10;10;5;10;10;0;10;10;9;4;17;1;1;1;0;5;0;5;;;;;1;15;15773;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;3;2;1;0;0;0;0;1;1;1;0;0;4;24;1;0;0;0;0;1;1;0;3;0;51,58730159;48,41269841;15773;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;3;2;17;1;1;0;0;0;0;0;1;1;0;0;4;1;0;0;1;0;1;1;0;3;0;-0,022426285;5,237195015;4,831689358;4,646609306;0,314285714;0,057142857;1;50,77238095;38,92761905;2,016666667;5,302380952;7,933333333;5,90952381;6,645238095;3,723809524;3,092857143;4,29047619;41,9;2,366639853;2,356149224;35;3;3;140;126;65;61;14
919;1;6;1;10;1;10;1;5;1;8;1;10;6;10;10;10;10;10;10;8;10;10;10;10;10;10;5;10;10;8;1;25;1;2;2;0;3;0;4;1;11;;0;1;16;;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;1;0;0;1;0;0;0;0;0;0;6;16;1;0;0;0;0;1;1;0;2;0;;;15848;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;12;1;1;0;0;1;1;0;0;0;0;0;6;1;1;1;0;0;1;1;0;2;0;-0,349690825;4,902043343;4,664057255;3,781746149;0,5;0,115384615;1;53,14117647;44,84705882;2,823529412;5,25;9;7,25;5,808823529;5,25;4,191176471;5,25;46,92352941;3,119980335;2,485893276;26;3;4;;;;;
708;0;4;1;9;1;8;1;7;1;8;1;6;3;3;3;7;0;2;7;4;8;3;10;3;2;4;0;4;2;10;5;12;1;1;2;1;1;0;4;1;17;0;3;1;28;;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;0;1;1;0;1;0;1;1;0;0;1;6;1;0;1;1;0;0;0;0;1;4;;;15848;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;12;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;3;-0,349690825;4,902043343;4,664057255;3,781746149;0,5;0,115384615;1;53,14117647;44,84705882;2,823529412;5,25;9;7,25;5,808823529;5,25;4,191176471;5,25;46,92352941;3,119980335;2,485893276;26;3;4;;;;;
753;1;5;1;8;1;6,5;1;5;1;6,5;0;2;8;10;10;10;10;8;2;9;10;9;10;7;8,9;10;10;10;10;8;5;12;1;1;1;0;4;0;5;1;13;;;1;18;15867;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;0;1;1;0;0;0;0;0;0;0;1;16;1;0;0;0;0;1;1;0;1;2;44,18604651;55,81395349;15867;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;12;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0,725168288;4,641279221;4,080972672;3,421373129;0,863636364;0,409090909;0,909090909;60,15;45,87380952;2,958333333;6,779761905;8,398809524;6,880952381;8,107142857;4,351190476;3,220238095;5,160714286;49,4547619;3,536866665;3,007958801;22;4;4;51;43;19;24;8
28;1;8;1;8;1;10;1;5;0;0;0;0;5;10;10;10;10;10;10;5;0;10;5;8;10;10;8;10;8;7;5;12;1;2;2;0;5;0;5;;;;;1;12;15867;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;1;0;0;0;0;0;1;0;0;1;1;30;1;0;0;1;0;1;1;1;1;0;44,18604651;55,81395349;15867;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;12;1;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0,725168288;4,641279221;4,080972672;3,421373129;0,863636364;0,409090909;0,909090909;60,15;45,87380952;2,958333333;6,779761905;8,398809524;6,880952381;8,107142857;4,351190476;3,220238095;5,160714286;49,4547619;3,536866665;3,007958801;22;4;4;51;43;19;24;8
511;0;3;1;10;1;10;0;2;0;2;1;10;5;8;10;10;8;5;10;3;10;10;10;3;8;10;6;10;10;8;5;12;1;1;1;1;1;1;1;1;15;0;9;1;20;15867;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;1;1;0;0;0;0;0;0;0;0;1;0;1;15;1;0;1;0;0;1;1;0;1;1;44,18604651;55,81395349;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;12;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;1;3;0,369377494;4,462453842;4,396131516;4,141972065;0,928571429;0,392857143;1;54,61842105;44,96315789;2,733552632;7,101973684;8,5;6,542763158;7,078947368;4,585526316;3,322368421;5,088815789;47,38815789;3,196822643;2,952416374;28;4;4;51;43;19;24;8
621;1;5;1;5;1;7;1;6;1;6;1;8;7;8;7;8;7;8;8;7;8;7;8;7;7;8;8;8;7;9;5;12;1;1;3;0;3;1;1;0;8;;0;0;5;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;0;0;1;0;0;0;0;0;0;0;;10;1;0;0;0;0;1;1;0;1;4;51,47058824;48,52941176;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;12;1;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;1;1;0;1;2;0,369377494;4,462453842;4,396131516;4,141972065;0,928571429;0,392857143;1;54,61842105;44,96315789;2,733552632;7,101973684;8,5;6,542763158;7,078947368;4,585526316;3,322368421;5,088815789;47,38815789;3,196822643;2,952416374;28;4;4;75;68;35;33;7
360;1;10;1;8;1;9;1;9;1;6;1;5;;8;9;5;10;10;10;10;4;0;10;10;10;10;8;0;10;7;5;12;0;1;1;1;1;0;5;0;10;;;1;17;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;1;1;0;0;0;0;0;0;0;0;1;16;1;0;0;0;0;1;1;0;1;3;51,47058824;48,52941176;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;12;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0,369377494;4,462453842;4,396131516;4,141972065;0,928571429;0,392857143;1;54,61842105;44,96315789;2,733552632;7,101973684;8,5;6,542763158;7,078947368;4,585526316;3,322368421;5,088815789;47,38815789;3,196822643;2,952416374;28;4;4;75;68;35;33;7
325;0;4;1;10;1;10;1;8;1;8;1;9;8;8;8;4;4;4;8;8;8;9;8;8;9;8;8;4;8;6;5;12;0;1;2;0;4;0;4;1;11;0;1;0;10;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;51,47058824;48,52941176;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;12;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0,369377494;4,462453842;4,396131516;4,141972065;0,928571429;0,392857143;1;54,61842105;44,96315789;2,733552632;7,101973684;8,5;6,542763158;7,078947368;4,585526316;3,322368421;5,088815789;47,38815789;3,196822643;2,952416374;28;4;4;75;68;35;33;7
701;1;5;1;9;1;10;1;5;1;7;1;8;6;8;8;9;9;7;9;9;7;10;8;8;9;9;7;7;8;9;5;12;0;1;4;0;3;0;5;0;7;;;0;8;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;1;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;1;0;1;1;51,47058824;48,52941176;18196;FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE;3;3;12;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;3;1;-1,415557384;4,443478584;4,117255688;3,738095284;0,8125;0,5;0,8125;40,9;37,51666667;0,708333333;4,25;9,208333333;6,375;6,083333333;3,541666667;2,375;4,958333333;38,38333333;1,783307314;2,33173985;16;3;2;75;68;35;33;7
3;1;10;1;10;1;10;1;10;1;10;1;10;3;5;5;5;10;10;3;10;2;0;8;7;8;10;10;2;3;9;5;12;1;1;5;1;1;0;5;0;6;;;0;6;15884;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;1;1;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;0;1;0;51,47058824;48,52941176;95708;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;1;2;12;1;1;0;1;1;0;1;0;0;0;1;2;1;1;0;0;0;1;1;0;3;0;2,106660366;5,973913193;5,981818199;5,876190662;0,777777778;0,166666667;0,388888889;70,32;44,14;2,25;5,95;8,5;5,95;8,5;5,1;3,65;4,25;50,7;3,589903355;3,231606576;18;4;4;75;68;35;33;7
712;1;5;1;8;1;7;0;4;0;3;0;3;10;10;10;;;;10;10;10;5;10;5;9;;0;;10;10;3;22;1;1;1;1;1;0;4;1;20;1;14;1;34;15989;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;0;1;1;1;1;0;0;0;0;1;1;35;1;0;0;0;0;1;1;0;1;5;43,24324324;56,75675676;15989;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;22;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;6;0,588576674;4,806530952;3,695208311;3,417916775;0,75;0,5625;1;57,28947368;43,73947368;2,809210526;5,815789474;7,717105263;6,263157895;7,309210526;4,361842105;4,414473684;5,032894737;47,13421053;3,178201199;3,038729988;16;4;4;52;37;16;21;15
998;1;8;1;10;1;10;1;8;1;10;1;8;10;10;8;8;7;7;10;9;10;10;10;8;5;10;4;7;8;8;3;22;1;1;1;0;3;0;3;0;6;0;3;0;10;16000;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;45,94594595;54,05405405;16000;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;22;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0,436130911;5,327572346;4,827360153;4,803205013;1;0,333333333;1;58,662;43,222;1,875;5,865;8,245;6,375;7,795;4,675;3,195;5,185;47,098;3,180867434;3,132426494;15;4;4;127;111;51;60;16
832;1;8;1;8;1;9;1;9;1;8;1;8;5;10;9;9;10;10;10;10;9;10;10;5;10;10;10;8;10;10;3;22;0;1;1;1;1;0;4;1;12;;-2;1;19;16000;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;0;1;1;0;0;0;1;0;0;0;1;20;1;0;0;0;0;1;1;0;1;0;45,94594595;54,05405405;16000;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;22;1;1;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0;0,436130911;5,327572346;4,827360153;4,803205013;1;0,333333333;1;58,662;43,222;1,875;5,865;8,245;6,375;7,795;4,675;3,195;5,185;47,098;3,180867434;3,132426494;15;4;4;127;111;51;60;16
984;1;7;1;5;1;5;0;0;0;0;1;5;0;10;10;10;10;0;0;8;10;10;10;10;10;0;10;10;10;8;3;22;1;1;3;0;4;1;1;1;16;;-2;1;20;16016;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;0;0;0;0;0;0;1;1;0;0;5;13;1;0;0;1;0;1;1;0;1;1;54,54545455;45,45454545;16016;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA;1;1;22;1;0;1;0;0;0;0;1;1;0;0;5;1;0;0;0;0;1;1;0;1;2;-0,544179499;4,811322689;4,452387333;4,62911129;0,75;0,166666667;1;53,11756757;37,80540541;1,675675676;5,054054054;7,351351351;5,168918919;6,398648649;4,307432432;3,358108108;4,47972973;41,65;2,345034599;2,442540318;12;3;3;73;66;36;30;7
418;0;0;1;10;1;10;1;10;1;10;1;10;10;10;10;10;0;8;10;10;10;10;10;8;10;10;8;10;10;8;2;16;0;1;1;0;5;0;5;;;;;1;11;16181;Universidade Estadual do Norte do Paraná;1;2;0;1;0;0;0;0;1;1;0;0;2;18;0;0;0;0;0;1;1;0;3;0;38,16793893;61,83206107;16181;Universidade Estadual do Norte do Paraná;1;2;16;1;1;1;0;0;0;0;1;1;0;0;2;0;0;0;0;0;1;1;0;3;0;0,93286103;4,563672543;4,077226639;3,696825504;0,388888889;0,166666667;1;54,22923077;43,01538462;2,942307692;5,361538462;7,846153846;7,715384615;6,596153846;4,184615385;3,261538462;5,1;45,82769231;2,965867281;2,54905673;18;3;4;151;131;50;81;20
886;0;3;1;6;1;6;1;7;0;3;0;3;7;7;8;8;6;6;8;8;8;8;7;6;8;8;6;8;8;7;2;16;1;1;1;1;1;0;5;1;18;;;1;22;16400;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;1;2;0;0;0;0;0;0;0;0;0;1;1;8;1;0;0;0;0;1;1;0;1;0;63,33333333;36,66666667;16400;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;1;2;16;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;0;-0,417637259;4,047448635;3,712763309;3,129176855;0,810810811;0,135135135;1;56,72142857;44,71964286;3,65625;5,84375;7,361607143;7,209821429;8,459821429;4,174107143;3,071428571;4,933035714;47,72857143;3,261286259;2,405967393;37;3;4;157;150;95;55;7
356;1;10;1;8;1;6;1;8;1;9;1;8;5;2;8;7;8;8;8;4;2;5;7;1;6;10;7;7;8;6;3;23;1;1;1;1;1;0;5;0;0;;;0;5;16892;UNIVERSIDADE FEDERAL DE RORAIMA;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;42,74193548;57,25806452;16892;UNIVERSIDADE FEDERAL DE RORAIMA;1;1;23;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0,688389719;4,709703922;4,37128973;4,114661694;0,516129032;0,064516129;1;59,95675676;41,21081081;2,324324324;5,283783784;8,5;5,972972973;5,97972973;4,47972973;3,378378378;5,283783784;45,90810811;3,015991211;2,54152526;31;3;4;140;124;53;71;16
209;0;3;1;10;1;9;1;5;0;4;0;3;10;10;10;10;0;10;;10;10;10;10;10;10;10;0;10;10;10;3;23;0;1;5;1;1;0;4;1;20;0;7;1;26;16892;UNIVERSIDADE FEDERAL DE RORAIMA;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;42,74193548;57,25806452;16892;UNIVERSIDADE FEDERAL DE RORAIMA;1;1;23;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;0;0,688389719;4,709703922;4,37128973;4,114661694;0,516129032;0,064516129;1;59,95675676;41,21081081;2,324324324;5,283783784;8,5;5,972972973;5,97972973;4,47972973;3,378378378;5,283783784;45,90810811;3,015991211;2,54152526;31;3;4;140;124;53;71;16
1002;0;4;1;10;1;6;1;6;1;5;1;8;10;10;10;10;10;8;8;10;10;6;10;8;6;6;10;10;10;9;3;27;0;1;4;1;1;0;5;1;12;;;1;18;17153;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1;1;1;1;0;0;0;0;0;0;0;1;1;18;1;0;0;0;0;1;1;0;1;1;41,05960265;58,94039735;17153;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1;1;27;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;3;1;0,10153807;4,815061092;4,606837749;4,192454338;0,681818182;0,181818182;1;59,91428571;40,85555556;2,41015625;5,64453125;7,703125;6,17578125;6,55859375;4,6484375;2,61328125;4,44921875;45,63492063;2,975104332;2,653927125;22;3;4;172;151;62;89;21
768;1;9;1;10;1;10;1;9;1;10;1;10;4,8;8;7;10;9;8;8;8;8;8;8;9;10;7;4;8;9;4;3;27;0;1;1;1;1;0;4;1;17;0;3;1;30;17153;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;2;4;41,05960265;58,94039735;17153;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;1;1;27;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0,10153807;4,815061092;4,606837749;4,192454338;0,681818182;0,181818182;1;59,91428571;40,85555556;2,41015625;5,64453125;7,703125;6,17578125;6,55859375;4,6484375;2,61328125;4,44921875;45,63492063;2,975104332;2,653927125;22;3;4;172;151;62;89;21
